id,Rel,updated_by,name,category_id,TK1,cat1,price,FINAL SUB SUB CAT,FINAL SUB CAT,FINAL CAT,SUB CAT ID,SUB CAT ID.1,CAT ID,TAGS,image
26191,Y,,kids folding chair,1874,2159,2159,1200,Toys & Stationary,,Kids Corner,2202,,2128,"kids folding chair, portable kids chair, animal print folding chair, cute kids seating, cartoon chair for kids, foldable chair for children, bedroom chair for kids, lightweight kids furniture, playroom folding chair, giftable kids accessory",https://zulushop.in/uploads/media/2025/scaled_5b5f28e1_0f7d_473e_a39d_0238c836aff471493027078534711_1763652853645_5j1z7a.jpg
26244,Y,,kids sofa come bed,2070,2159,2159,2000,Toys & Stationary,,Kids Corner,2202,,2128,"kids sofa come bed, plush duck sofa bed, convertible kids seating, cute animal sofa for kids, yellow kids sofa bed, children's room furniture, foldable sofa for kids, bedroom sofa for kids, lightweight kids sofa, giftable kids furniture",https://zulushop.in/uploads/media/2025/scaled_7399ce6e_42ca_4b81_ba30_d68984e689e63185918377239283592_1763708821833_p8swwv.jpg
25671,Y,,set of ottoman maroon color,1874,2088,2088,1500,Ottoman,Seating,Furniture,2088,2214,2070,"set of ottoman maroon color, upholstered ottoman set, modern round ottoman, maroon quilted stool, living room ottoman, decorative footrest stool, wooden legs ottoman, stylish seating furniture, compact ottoman for home, giftable home decor",https://zulushop.in/uploads/media/2025/scaled_a2a3c348_811c_40c5_9604_e390db43d9311554895353856699259_1760612007930_jm90xp.jpg
25672,Y,,set of white ottoman,1874,2159,2159,1500,Ottoman,Seating,Furniture,2088,2214,2070,"set of white ottoman, upholstered ottoman set, modern round ottoman, white quilted stool, living room ottoman, decorative footrest stool, wooden legs ottoman, stylish seating furniture, compact ottoman for home, giftable home decor",https://zulushop.in/uploads/media/2025/scaled_8e56d3a1_4c01_4b03_81de_39b725ef5b764570061254303732034_1760612024529_cy33ch.jpg
25677,Y,,set of 2 blue ottoman,1874,2159,2159,1500,Ottoman,Seating,Furniture,2088,2214,2070,"set of 2 blue ottoman, upholstered ottoman set, modern round ottoman, blue quilted stool, living room ottoman, decorative footrest stool, wooden legs ottoman, stylish seating furniture, compact ottoman for home, giftable home decor",https://zulushop.in/uploads/media/2025/scaled_04bf3fc2_f30c_452b_b578_f0e522248e052941809279809925594_1760612352053_e2glrd.jpg
25678,Y,7227,Set of 2 Printed Ottoman,1874,2159,2159,600,Ottoman,Seating,Furniture,2088,2214,2070,"set of 2 printed ottoman, upholstered ottoman set, boho print ottoman, round footrest stool, living room ottoman, decorative seating furniture, wooden legs ottoman, compact ottoman for home, multicolor ottoman decor, giftable home accent",https://zulushop.in/uploads/media/2025/scaled_47a683a9_f943_400f_8608_e521df6c8cb55286092151683128654_1760612420443_hybnqm.jpg
25681,Y,,set of 2 ottoman,1874,2159,2159,1500,Ottoman,Seating,Furniture,2088,2214,2070,"set of 2 ottoman, upholstered ottoman set, printed round ottoman, brown patterned stool, living room ottoman, decorative footrest stool, wooden legs ottoman, stylish seating furniture, compact ottoman for home, giftable home accent",https://zulushop.in/uploads/media/2025/scaled_3c85259e_7e4c_4de1_96c3_967a3afe7eaa6446499389709572994_1760612562314_c66u6e.jpg
25683,Y,,Sofa,2070,2159,2159,2500,Ottoman,Seating,Furniture,2088,2214,2070,"printed rectangular ottoman, upholstered ottoman bench, long ottoman seating, patterned ottoman furniture, living room ottoman, decorative footrest bench, wooden legs ottoman, stylish seating furniture, multipurpose ottoman for home, giftable home accent",https://zulushop.in/uploads/media/2025/scaled_32314842_1086_4760_824b_9b071a71f16d6405230776193987908_1760612752462_woqtxg.jpg
27890,Y,,buddha mini monk statue,1874,2168,2168,600,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"buddha mini monk statue, decorative monk showpiece, meditating art figurine, zen home decor accent, tabletop buddha sculpture, spiritual decor figurine, peaceful meditation statue, giftable home showpiece, asian inspired home decor, serene buddha ornament",https://zulushop.in/uploads/media/2025/scaled_1000184033_1768302594929_gzhf3c.jpg
27891,Y,,buddha mini monk statue,1874,2168,2168,600,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"buddha mini monk statue, decorative monk showpiece, meditating art figurine, zen home decor accent, tabletop buddha sculpture, spiritual decor figurine, peaceful meditation statue, giftable home showpiece, asian inspired home decor, serene buddha ornament",https://zulushop.in/uploads/media/2025/scaled_1000184058_1768302663597_jvsvwg.jpg
27892,Y,,double face statue ( art showpiece),1874,2168,2168,1900,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"double face statue, decorative art showpiece, abstract face sculpture, modern home decor accent, tabletop art figurine, dual mask decor statue, unique facial expression statue, artistic centerpiece sculpture, giftable home art decor, colorful resin showpiece",https://zulushop.in/uploads/media/2025/scaled_1000184031_1768302967671_0kzri1.jpg
27893,Y,,statue of liberty (art showpiece),1874,2168,2168,1500,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"statue of liberty art showpiece, decorative liberty sculpture, tabletop statue of liberty, american icon figurine, home decor liberty statue, patriotic art centerpiece, modern resin showpiece, giftable liberty ornament, unique american decor accent, collectible liberty statue",https://zulushop.in/uploads/media/2025/scaled_1000180188_1768303205570_erb6ql.jpg
27894,Y,,women face art showpiece,1874,2168,2168,1000,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"women face art showpiece, decorative face sculpture, abstract women figurine, modern home decor accent, tabletop art showpiece, unique facial expression statue, contemporary art centerpiece, giftable home art decor, stylish resin art figurine, artistic women decor ornament",https://zulushop.in/uploads/media/2025/scaled_1000184166_1768303490340_8h0wqt.jpg
27895,Y,,lady art showpiece,1874,2168,2168,1000,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"lady art showpiece, decorative female sculpture, modern home decor accent, tabletop art figurine, floral face statue, unique gold resin showpiece, artistic centerpiece decor, stylish woman figurine, giftable home art ornament, contemporary abstract sculpture",https://zulushop.in/uploads/media/2025/scaled_1000184084_1768303590997_o9kbg8.jpg
27896,Y,,lady art showpiece,1874,2168,2168,800,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"lady art showpiece, decorative female sculpture, modern home decor accent, angel wings figurine, floral face statue, gold resin showpiece, stylish woman art figurine, tabletop decorative sculpture, giftable home art ornament, contemporary centerpiece decor",https://zulushop.in/uploads/media/2025/scaled_1000184081_1768303637940_b0gkgg.jpg
27898,Y,,lady statue (art showpiece),1874,2168,2168,700,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"lady statue art showpiece, decorative female sculpture, modern home decor accent, tabletop lady figurine, angel wings decorative statue, floral gold resin showpiece, stylish woman art centerpiece, giftable home decor ornament, contemporary art figurine, unique tray holder statue",https://zulushop.in/uploads/media/2025/scaled_1000184174_1768304163879_rdkb8l.jpg
27899,Y,7145,lion statue art showpiece,1874,2168,2168,400,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"lion statue art showpiece, decorative lion sculpture, modern home decor accent, tabletop lion figurine, unique animal art piece, gold and black lion decor, music themed showpiece, stylish resin lion statue, giftable home decor ornament, contemporary art centerpiece",https://zulushop.in/uploads/media/2025/scaled_1000184170_1768304273082_1qi9pj.jpg
27900,Y,7145,lion statue art showpiece,1874,2168,2168,400,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"lion statue art showpiece, decorative lion sculpture, modern home decor accent, tabletop lion figurine, unique animal art piece, cool sunglasses lion statue, stylish black and gold decor, giftable home art ornament, contemporary centerpiece decor, whimsical golf theme showpiece",https://zulushop.in/uploads/media/2025/scaled_1000184171_1768304274069_lnw3ox.jpg
25969,Y,,Seven Horses,2202,2128,2128,1799,Toys & Stationary,,Kids Corner,2202,,2128,"seven horses showpiece, decorative horse figurine, kids room decor accent, tabletop horse statue, black and gold horse sculpture, unique animal art piece, giftable kids ornament, stylish resin horse decor, lucky seven horses statue, modern kids room centerpiece",https://zulushop.in/uploads/media/2025/scaled_e03c241a_55ed_4587_9955_06c413520f966048370425284050195_1761804270965_4ij579.jpg
27901,Y,7145,lion statue art showpiece,1874,2168,2168,400,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"lion statue art showpiece, decorative lion sculpture, modern home decor accent, tabletop lion figurine, unique animal art piece, stylish black and gold decor, giftable home art ornament, contemporary centerpiece decor, whimsical golf theme showpiece, stylish resin lion statue",https://zulushop.in/uploads/media/2025/scaled_1000184172_1768304275158_2gd7mb.jpg
27902,Y,,almond shaped golden bowl( medium),1874,2168,2168,600,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"almond shaped golden bowl, decorative gold art figurine, modern home decor accent, textured golden bowl showpiece, tabletop art sculpture, unique almond leaf decor, stylish resin centerpiece, giftable home decor ornament, contemporary decorative bowl, medium size art showpiece",https://zulushop.in/uploads/media/2025/scaled_1000184167_1768304502321_sn3ahw.jpg
25972,Y,,magnetic dart board big,2202,2128,2128,1250,Toys & Stationary,,Kids Corner,2202,,2128,"magnetic dart board big, kids dart board game, safe magnetic darts set, indoor kids activity toy, family fun dartboard, practice dart board for kids, colorful dartboard with darts, large magnetic toy game, giftable kids play set, easy hang dartboard toy",https://zulushop.in/uploads/media/2025/scaled_dceb05a6_6ddc_4032_8f95_ea59d371784a5640279311607508014_1761890795922_m5ujs7.jpg
25973,Y,,little doctor set,2202,2128,2128,1200,Toys & Stationary,,Kids Corner,2202,,2128,"little doctor set, kids doctor playset, pretend medical kit, role play toy for kids, portable doctor suitcase, educational medical toy, doctor kit for boys and girls, interactive kids activity set, giftable doctor play kit, kids learning medical playset",https://zulushop.in/uploads/media/2025/scaled_1000183803_1768572743919_xvllru.jpg
25974,Y,,create paint cute pets,2202,2128,2128,325,Toys & Stationary,,Kids Corner,2202,,2128,"create paint cute pets kit, kids plaster painting set, cute animal fridge magnets, diy badge making kit, tempera paint kids activity, creative art kit for kids, giftable arts and crafts set, pet themed painting kit, mould and paint craft set, educational kids art toy",https://zulushop.in/uploads/media/2025/scaled_3641198b_0ea0_436d_8ef9_2e46f9354eba185025042014313592_1761891139313_8v7v37.jpg
25975,Y,,little doctor set,2202,2128,2128,1200,Toys & Stationary,,Kids Corner,2202,,2128,"little doctor set, kids doctor playset, pretend medical kit, role play toy for kids, portable doctor suitcase, educational medical toy, doctor kit for boys and girls, interactive kids activity set, giftable doctor play kit, kids learning medical playset",https://zulushop.in/uploads/media/2025/scaled_1000183803_1768572695908_gprqo1.jpg
25976,Y,,magic trick,2202,2128,2128,335,Toys & Stationary,,Kids Corner,2202,,2128,"magic trick kit for kids, 65 amazing magic tricks set, kids magician play set, magic performance toy, learn magic tricks for kids, interactive kids magic toy, magic show kit for children, giftable magic trick set, educational magic kit, fun indoor kids activity",https://zulushop.in/uploads/media/2025/scaled_da30086b_4937_490b_898a_7ce2df7143fe2798790983322416760_1761891449342_1qkkvg.jpg
25977,Y,,kitchen dishwasher exquisite simulation toys,2202,2128,2128,1200,Toys & Stationary,,Kids Corner,2202,,2128,"kitchen dishwasher simulation toy, kids role play kitchen set, interactive water play set, pretend dishwashing toy, color changing kitchen toy, 22 piece kitchen toy set, realistic sink playset for kids, educational kitchen toy, giftable pretend play set, boys and girls kitchen toy",https://zulushop.in/uploads/media/2025/scaled_1000183829_1768574936147_bmw43p.jpg
